time,sector,symbol,score,price,fear_greed,put_call,held,running
2026-07-27 09:07:02,gold,GLD,10.16,371.87,30,0.99,0,True
2026-07-27 09:07:02,infra,PAVE,0.6,57.69,30,0.99,1,True
2026-07-27 09:07:02,crypto,IBIT,0.0,36.35,30,0.99,0,True
2026-07-27 10:07:02,energy,XLE,-3.07,59.61,30,0.99,1,True
2026-07-27 10:07:02,oil,XOP,-10.07,174.13,30,0.99,0,True
2026-07-27 10:07:02,industry,XLI,-2.95,182.63,30,0.99,0,True
2026-07-27 10:07:02,steel,SLX,-2.95,103.54,30,0.99,0,True
2026-07-27 10:07:02,defense,ITA,-11.22,240.2,30,0.99,0,True
2026-07-27 10:07:02,finance,XLF,12.56,56.325,30,0.99,0,True
2026-07-27 10:07:02,tech,XLK,2.15,175.93,30,0.99,0,True
2026-07-27 10:07:02,gold,GLD,11.69,371.87,30,0.99,0,True
2026-07-27 10:07:02,infra,PAVE,0.6,57.69,30,0.99,1,True
2026-07-27 10:07:02,crypto,IBIT,0.0,36.35,30,0.99,0,True
2026-07-27 11:07:02,energy,XLE,0.61,59.61,30,0.99,1,True
2026-07-27 11:07:02,oil,XOP,-6.45,174.13,30,0.99,0,True
2026-07-27 11:07:02,industry,XLI,-2.46,182.63,30,0.99,0,True
2026-07-27 11:07:02,steel,SLX,-2.46,103.54,30,0.99,0,True
2026-07-27 11:07:02,defense,ITA,-12.96,240.2,30,0.99,0,True
2026-07-27 11:07:02,finance,XLF,12.45,56.325,30,0.99,0,True
2026-07-27 11:07:02,tech,XLK,2.4,175.93,30,0.99,0,True
2026-07-27 11:07:02,gold,GLD,12.3,371.87,30,0.99,0,True
2026-07-27 11:07:02,infra,PAVE,0.6,57.69,30,0.99,1,True
2026-07-27 11:07:02,crypto,IBIT,0.0,36.35,30,0.99,0,True
2026-07-27 12:07:01,energy,XLE,-0.63,59.61,30,0.99,1,True
2026-07-27 12:07:01,oil,XOP,-6.46,174.13,30,0.99,0,True
2026-07-27 12:07:01,industry,XLI,-2.04,182.63,30,0.99,0,True
2026-07-27 12:07:01,steel,SLX,-2.04,103.54,30,0.99,0,True
2026-07-27 12:07:01,defense,ITA,-12.13,240.2,30,0.99,0,True
2026-07-27 12:07:01,finance,XLF,12.82,56.325,30,0.99,0,True
2026-07-27 12:07:01,tech,XLK,0.43,175.93,30,0.99,0,True
2026-07-27 12:07:01,gold,GLD,11.7,371.87,30,0.99,0,True
2026-07-27 12:07:01,infra,PAVE,0.6,57.69,30,0.99,1,True
2026-07-27 12:07:01,crypto,IBIT,0.0,36.35,30,0.99,0,True
2026-07-27 13:07:02,energy,XLE,-2.96,59.61,30,0.99,1,True
2026-07-27 13:07:02,oil,XOP,-6.43,174.13,30,0.99,0,True
2026-07-27 13:07:02,industry,XLI,-1.71,182.63,30,0.99,0,True
2026-07-27 13:07:02,steel,SLX,-1.71,103.54,30,0.99,0,True
2026-07-27 13:07:02,defense,ITA,-6.88,240.2,30,0.99,0,True
2026-07-27 13:07:02,finance,XLF,12.29,56.325,30,0.99,0,True
2026-07-27 13:07:02,tech,XLK,1.58,175.93,30,0.99,0,True
2026-07-27 13:07:02,gold,GLD,10.79,371.87,30,0.99,0,True
2026-07-27 13:07:02,infra,PAVE,0.0,57.69,30,0.99,1,True
2026-07-27 13:07:02,crypto,IBIT,0.0,36.35,30,0.99,0,True
2026-07-27 14:07:01,energy,XLE,-5.33,59.61,30,0.99,1,True
2026-07-27 14:07:01,oil,XOP,-8.45,174.13,30,0.99,0,True
2026-07-27 14:07:01,industry,XLI,-1.71,182.63,30,0.99,0,True
2026-07-27 14:07:01,steel,SLX,-1.71,103.54,30,0.99,0,True
2026-07-27 14:07:01,defense,ITA,-6.61,240.2,30,0.99,0,True
2026-07-27 14:07:01,finance,XLF,11.53,56.325,30,0.99,0,True
2026-07-27 14:07:01,tech,XLK,5.37,175.93,30,0.99,0,True
2026-07-27 14:07:01,gold,GLD,7.66,375.74,30,0.99,0,True
2026-07-27 14:07:01,infra,PAVE,0.0,57.69,30,0.99,1,True
2026-07-27 14:07:01,crypto,IBIT,1.02,36.87,30,0.99,1,True
2026-07-27 15:07:01,energy,XLE,-2.43,59.61,30,0.99,1,True
2026-07-27 15:07:01,oil,XOP,-6.47,174.13,30,0.99,0,True
2026-07-27 15:07:01,industry,XLI,-2.13,182.63,30,0.99,0,True
2026-07-27 15:07:01,steel,SLX,-2.13,103.54,30,0.99,0,True
2026-07-27 15:07:01,defense,ITA,-5.02,240.2,30,0.99,0,True
2026-07-27 15:07:01,finance,XLF,21.14,56.325,30,0.99,0,True
2026-07-27 15:07:01,tech,XLK,5.96,175.93,30,0.99,0,True
2026-07-27 15:07:01,gold,GLD,19.78,374.57,30,0.99,0,True
2026-07-27 15:07:01,infra,PAVE,0.04,57.69,30,0.99,1,True
2026-07-27 15:07:01,crypto,IBIT,1.02,36.79,30,0.99,1,True
2026-07-27 16:07:02,energy,XLE,-2.24,58.915,30,0.99,0,True
2026-07-27 16:07:02,oil,XOP,-6.25,171.21,30,0.99,0,True
2026-07-27 16:07:02,industry,XLI,-2.68,182.73,30,0.99,0,True
2026-07-27 16:07:02,steel,SLX,-2.68,104.01,30,0.99,0,True
2026-07-27 16:07:02,defense,ITA,-6.28,244.42,30,0.99,0,True
2026-07-27 16:07:02,finance,XLF,16.98,56.98,30,0.99,0,True
2026-07-27 16:07:02,tech,XLK,1.59,175.06,30,0.99,0,True
2026-07-27 16:07:02,gold,GLD,17.57,373.78,30,0.99,0,True
2026-07-27 16:07:02,infra,PAVE,0.0,57.5,30,0.99,1,True
2026-07-27 16:07:02,crypto,IBIT,0.0,36.88,30,0.99,1,True
2026-07-27 17:07:01,energy,XLE,-2.79,58.68,30,0.99,0,True
2026-07-27 17:07:01,oil,XOP,-7.08,170.05,30,0.99,0,True
2026-07-27 17:07:01,industry,XLI,-2.68,181.93,30,0.99,0,True
2026-07-27 17:07:01,steel,SLX,-2.68,104.01,30,0.99,0,True
2026-07-27 17:07:01,defense,ITA,-8.03,243.23,30,0.99,0,True
2026-07-27 17:07:01,finance,XLF,15.08,56.94,30,0.99,0,True
2026-07-27 17:07:01,tech,XLK,0.18,173.46,30,0.99,0,True
2026-07-27 17:07:01,gold,GLD,13.82,373.77,30,0.99,0,True
2026-07-27 17:07:01,infra,PAVE,0.0,57.28,30,0.99,1,True
2026-07-27 17:07:01,crypto,IBIT,0.0,36.6,30,0.99,1,True
2026-07-27 18:07:02,energy,XLE,-5.44,58.845,30,0.99,0,True
2026-07-27 18:07:02,oil,XOP,-9.64,170.75,30,0.99,0,True
2026-07-27 18:07:02,industry,XLI,-3.73,181.485,30,0.99,0,True
2026-07-27 18:07:02,steel,SLX,-3.73,104.01,30,0.99,0,True
2026-07-27 18:07:02,defense,ITA,-8.62,242.33,30,0.99,0,True
2026-07-27 18:07:02,finance,XLF,14.21,56.735,30,0.99,0,True
2026-07-27 18:07:02,tech,XLK,0.64,173.2,30,0.99,0,True
2026-07-27 18:07:02,gold,GLD,12.82,374.165,30,0.99,0,True
2026-07-27 18:07:02,infra,PAVE,1.02,56.84,30,0.99,1,True
2026-07-27 18:07:02,crypto,IBIT,0.0,36.54,30,0.99,1,True
2026-07-27 19:07:01,energy,XLE,-2.94,58.775,30,0.99,0,True
2026-07-27 19:07:01,oil,XOP,-5.52,170.07,30,0.99,0,True
2026-07-27 19:07:01,industry,XLI,-5.04,181.72,30,0.99,0,True
2026-07-27 19:07:01,steel,SLX,-5.04,103.21,30,0.99,0,True
2026-07-27 19:07:01,defense,ITA,-8.55,242.73,30,0.99,0,True
2026-07-27 19:07:01,finance,XLF,12.83,56.655,30,0.99,0,True
2026-07-27 19:07:01,tech,XLK,0.1,172.75,30,0.99,0,True
2026-07-27 19:07:01,gold,GLD,14.45,373.945,30,0.99,0,True
2026-07-27 19:07:01,infra,PAVE,1.02,56.91,30,0.99,1,True
2026-07-27 19:07:01,crypto,IBIT,0.0,36.68,30,0.99,1,True
2026-07-27 20:07:02,energy,XLE,-1.37,58.71,30,0.99,0,True
2026-07-27 20:07:02,oil,XOP,-2.83,170.005,30,0.99,0,True
2026-07-27 20:07:02,industry,XLI,-5.34,182.14,30,0.99,0,True
2026-07-27 20:07:02,steel,SLX,-5.34,103.21,30,0.99,0,True
2026-07-27 20:07:02,defense,ITA,-5.96,243.4,30,0.99,0,True
2026-07-27 20:07:02,finance,XLF,11.36,56.715,30,0.99,0,True
2026-07-27 20:07:02,tech,XLK,-0.63,173.49,30,0.99,0,True
2026-07-27 20:07:02,gold,GLD,14.22,374.22,30,0.99,0,True
2026-07-27 20:07:02,infra,PAVE,0.0,56.955,30,0.99,1,True
2026-07-27 20:07:02,crypto,IBIT,0.0,36.765,30,0.99,1,True
2026-07-27 21:07:02,energy,XLE,-3.37,58.65,30,0.99,0,True
2026-07-27 21:07:02,oil,XOP,-5.07,169.725,30,0.99,0,True
2026-07-27 21:07:02,industry,XLI,-3.37,182.35,30,0.99,0,True
2026-07-27 21:07:02,steel,SLX,-3.37,103.21,30,0.99,0,True
2026-07-27 21:07:02,defense,ITA,-7.07,243.765,30,0.99,0,True
2026-07-27 21:07:02,finance,XLF,10.51,56.77,30,0.99,0,True
2026-07-27 21:07:02,tech,XLK,-4.15,174.15,30,0.99,0,True
2026-07-27 21:07:02,gold,GLD,10.58,374.165,30,0.99,0,True
2026-07-27 21:07:02,infra,PAVE,0.0,57.07,30,0.99,1,True
2026-07-27 21:07:02,crypto,IBIT,0.7,36.66,30,0.99,1,True
2026-07-27 22:07:01,energy,XLE,-2.61,58.37,30,0.99,0,True
2026-07-27 22:07:01,oil,XOP,-3.98,169.04,30,0.99,0,True
2026-07-27 22:07:01,industry,XLI,-4.38,183.18,30,0.99,0,True
2026-07-27 22:07:01,steel,SLX,-4.38,103.21,30,0.99,0,True
2026-07-27 22:07:01,defense,ITA,-6.96,243.93,30,0.99,0,True
2026-07-27 22:07:01,finance,XLF,10.0,56.89,30,0.99,0,True
2026-07-27 22:07:01,tech,XLK,-0.66,174.5,30,0.99,0,True
2026-07-27 22:07:01,gold,GLD,11.08,374.58,30,0.99,0,True
2026-07-27 22:07:01,infra,PAVE,0.0,57.49,30,0.99,1,True
2026-07-27 22:07:01,crypto,IBIT,0.7,36.77,30,0.99,1,True
2026-07-27 23:07:01,energy,XLE,-2.11,58.37,30,0.99,0,True
2026-07-27 23:07:01,oil,XOP,-3.98,169.04,30,0.99,0,True
2026-07-27 23:07:01,industry,XLI,-4.33,183.18,30,0.99,0,True
2026-07-27 23:07:01,steel,SLX,-4.33,103.21,30,0.99,0,True
2026-07-27 23:07:01,defense,ITA,-6.63,243.93,30,0.99,0,True
2026-07-27 23:07:01,finance,XLF,11.76,56.89,30,0.99,0,True
2026-07-27 23:07:01,tech,XLK,1.38,174.5,30,0.99,0,True
2026-07-27 23:07:01,gold,GLD,12.6,374.58,30,0.99,0,True
2026-07-27 23:07:01,infra,PAVE,0.0,57.49,30,0.99,1,True
2026-07-27 23:07:01,crypto,IBIT,0.7,36.75,30,0.99,1,True
2026-07-28 00:07:02,energy,XLE,-1.36,58.37,30,0.99,0,True
2026-07-28 00:07:02,oil,XOP,-2.48,169.04,30,0.99,0,True
2026-07-28 00:07:02,industry,XLI,-3.5,183.18,30,0.99,0,True
2026-07-28 00:07:02,steel,SLX,-3.5,103.21,30,0.99,0,True
2026-07-28 00:07:02,defense,ITA,-4.49,243.93,30,0.99,0,True
2026-07-28 00:07:02,finance,XLF,11.83,56.89,30,0.99,0,True
2026-07-28 00:07:02,tech,XLK,3.54,174.5,30,0.99,0,True
2026-07-28 00:07:02,gold,GLD,13.59,374.58,30,0.99,0,True
2026-07-28 00:07:02,infra,PAVE,0.0,57.49,30,0.99,1,True
2026-07-28 00:07:02,crypto,IBIT,0.0,36.75,30,0.99,1,True
2026-07-28 01:07:02,energy,XLE,-3.96,58.37,30,0.99,0,True
2026-07-28 01:07:02,oil,XOP,-6.75,169.04,30,0.99,0,True
2026-07-28 01:07:02,industry,XLI,-3.15,183.18,30,0.99,0,True
2026-07-28 01:07:02,steel,SLX,-3.15,103.21,30,0.99,0,True
2026-07-28 01:07:02,defense,ITA,-7.28,243.93,30,0.99,0,True
2026-07-28 01:07:02,finance,XLF,10.86,56.89,30,0.99,0,True
2026-07-28 01:07:02,tech,XLK,-0.62,174.5,30,0.99,0,True
2026-07-28 01:07:02,gold,GLD,12.27,374.58,30,0.99,0,True
2026-07-28 01:07:02,infra,PAVE,0.0,57.49,30,0.99,1,True
2026-07-28 01:07:02,crypto,IBIT,0.0,36.75,30,0.99,1,True
