zeit,coin,markt,mid,spread_bp,slip180_bp,slip500_bp,slip1000_bp,tiefe_usd,funding_h_pct,roundtrip_bp
2026-09-02 20:05,DOGE,DOGE,0.0814175,0.368,0.184,0.184,0.307,118424,0.00125,12.87
2026-09-02 20:05,SHIB,kSHIB,0.005187499999999999,1.928,2.892,2.892,2.892,160647,0.00125,18.28
2026-09-02 20:05,PEPE,kPEPE,0.0033935,2.947,1.473,1.473,1.473,866012,0.00125,15.45
2026-09-02 20:05,WIF,WIF,0.1972,1.014,0.507,1.014,1.521,24236,0.00125,13.51
2026-09-02 20:05,BONK,kBONK,0.002951,6.777,3.389,3.389,3.389,178035,0.00125,19.28
2026-09-02 20:05,TRUMP,TRUMP,2.17255,1.381,0.69,0.69,1.151,123450,-0.000235,10.38
2026-09-02 20:10,BTC,BTC,77419.5,0.129,0.065,0.065,0.065,4864923,0.00125,12.63
2026-09-02 20:10,ETH,ETH,2395.55,0.417,0.209,0.209,0.209,7385914,0.00125,12.92
2026-09-02 20:10,SOL,SOL,99.4695,0.101,0.05,0.05,0.05,387845,0.001095,12.17
2026-09-02 20:10,XRP,XRP,1.33915,0.747,0.373,0.373,0.373,2204679,0.00125,13.25
2026-09-02 20:10,AVAX,AVAX,7.16345,0.977,0.489,0.628,0.628,46177,-0.001781,9.98
2026-09-02 20:10,LINK,LINK,11.127500000000001,0.899,0.449,1.348,2.247,341573,0.00125,13.4
2026-09-02 20:10,LTC,LTC,49.4755,0.606,0.303,0.303,0.707,52760,0.000484,10.96
2026-09-02 20:10,ADA,ADA,0.196635,1.526,0.763,0.763,0.763,127227,0.000526,12.0
2026-09-02 20:10,DOT,DOT,0.8539049999999999,1.757,0.878,0.995,0.995,19966,-0.001957,10.76
2026-09-02 20:10,UNI,UNI,5.8193,1.375,0.687,0.859,0.859,25785,0.00125,13.87
2026-09-02 20:10,AAVE,AAVE,127.09,1.574,0.787,1.574,1.574,100459,0.00125,14.07
2026-09-02 20:10,ARB,ARB,0.124405,2.411,1.206,2.01,2.01,39162,0.00125,14.91
2026-09-02 20:10,POL,POL,0.09165899999999999,1.746,0.873,0.982,0.982,10210,0.00125,14.25
2026-09-02 20:10,RENDER,RENDER,1.4100000000000001,5.674,2.837,4.255,5.674,21178,0.00125,18.17
2026-09-02 20:10,DOGE,DOGE,0.0814985,0.614,0.307,0.307,0.307,93272,0.00125,13.11
2026-09-02 20:10,SHIB,kSHIB,0.0051765000000000005,1.932,2.898,2.898,2.898,156378,0.00125,18.3
2026-09-02 20:10,PEPE,kPEPE,0.0033985,2.942,1.471,1.471,1.471,878153,0.00125,15.44
2026-09-02 20:10,WIF,WIF,0.19719,2.029,1.014,1.014,2.536,24231,0.00125,14.53
2026-09-02 20:10,BONK,kBONK,0.0029490000000000002,6.782,3.391,3.391,3.391,184342,0.00125,19.28
2026-09-02 20:10,TRUMP,TRUMP,2.17425,1.38,0.69,0.69,1.61,119342,0.000233,11.03
2026-09-02 20:15,BTC,BTC,77440.5,0.129,0.065,0.065,0.065,4029922,0.00125,12.63
2026-09-02 20:15,ETH,ETH,2396.6499999999996,0.417,0.209,0.209,0.209,7441712,0.00125,12.92
2026-09-02 20:15,SOL,SOL,99.47749999999999,0.101,0.05,0.05,0.05,345815,0.001229,12.54
2026-09-02 20:15,XRP,XRP,1.3413499999999998,0.746,0.373,0.373,0.373,2089231,0.00125,13.25
2026-09-02 20:15,AVAX,AVAX,7.16425,1.535,0.768,0.907,0.907,44167,-0.001621,10.54
2026-09-02 20:15,LINK,LINK,11.1395,0.898,0.449,1.347,2.244,224316,0.00125,13.4
2026-09-02 20:15,LTC,LTC,49.441500000000005,0.202,0.101,0.303,0.91,50161,0.000659,11.05
2026-09-02 20:15,ADA,ADA,0.19685999999999998,1.016,0.508,0.508,0.508,161587,0.000745,12.1
2026-09-02 20:15,DOT,DOT,0.855925,1.752,0.876,0.993,0.993,18436,-0.001794,10.75
2026-09-02 20:15,UNI,UNI,5.82115,1.546,0.773,0.945,0.945,25002,0.00125,14.05
2026-09-02 20:15,AAVE,AAVE,127.10499999999999,0.787,0.393,0.393,0.393,120642,0.00125,13.29
2026-09-02 20:15,ARB,ARB,0.124455,2.411,1.205,1.205,1.205,64661,0.00125,14.91
2026-09-02 20:15,POL,POL,0.0915075,2.951,1.475,1.475,1.475,10782,0.00125,15.45
2026-09-02 20:15,RENDER,RENDER,1.4102000000000001,4.255,4.964,5.673,7.091,19031,0.00125,22.43
2026-09-02 20:15,DOGE,DOGE,0.08156949999999999,2.084,1.042,1.165,1.165,138389,0.00125,14.58
2026-09-02 20:15,SHIB,kSHIB,0.0051785,5.793,2.897,4.828,4.828,157675,0.00125,18.29
2026-09-02 20:15,PEPE,kPEPE,0.0033965,2.944,1.472,1.472,1.472,865122,0.00125,15.44
2026-09-02 20:15,WIF,WIF,0.19703500000000002,3.553,1.776,2.791,2.791,31670,0.00125,16.05
2026-09-02 20:15,BONK,kBONK,0.0029505,3.389,1.695,1.695,5.084,183828,0.00125,15.89
2026-09-02 20:15,TRUMP,TRUMP,2.1780999999999997,2.755,1.377,1.377,2.296,96028,0.000328,12.67
2026-09-02 20:20,BTC,BTC,77415.5,0.129,0.065,0.065,0.065,2862346,0.00125,12.63
2026-09-02 20:20,ETH,ETH,2395.45,0.417,0.209,0.209,0.209,5956085,0.00125,12.92
2026-09-02 20:20,SOL,SOL,99.3765,0.906,0.453,0.453,0.453,268409,0.00108,12.93
2026-09-02 20:20,XRP,XRP,1.3398500000000002,0.746,0.373,0.373,0.373,2175958,0.00125,13.25
2026-09-02 20:20,AVAX,AVAX,7.1629000000000005,1.396,0.698,0.838,0.838,53564,-0.00167,10.4
2026-09-02 20:20,LINK,LINK,11.1345,0.898,0.449,0.449,0.449,228671,0.00125,13.4
2026-09-02 20:20,LTC,LTC,49.486999999999995,0.808,0.404,0.404,0.606,65816,0.000768,11.96
2026-09-02 20:20,ADA,ADA,0.19669999999999999,1.017,0.508,0.508,0.508,158588,0.000839,12.37
2026-09-02 20:20,DOT,DOT,0.85605,1.402,0.701,0.818,0.818,26786,-0.00183,10.4
2026-09-02 20:20,UNI,UNI,5.8168500000000005,0.172,0.086,0.086,0.086,28121,0.00125,12.67
2026-09-02 20:20,AAVE,AAVE,127.005,2.362,1.181,1.968,2.756,100269,0.00125,14.86
2026-09-02 20:20,ARB,ARB,0.12448000000000001,3.213,1.607,1.607,1.607,80027,0.00125,15.71
2026-09-02 20:20,POL,POL,0.0914495,3.39,1.695,1.695,1.695,7572,0.00125,15.89
2026-09-02 20:20,RENDER,RENDER,1.4106,2.836,1.418,2.836,3.545,41533,0.00125,15.34
2026-09-02 20:20,DOGE,DOGE,0.08147650000000001,0.123,0.061,0.552,0.552,116338,0.00125,12.62
2026-09-02 20:20,SHIB,kSHIB,0.0051730000000000005,3.866,1.933,1.933,1.933,145210,0.00125,16.37
2026-09-02 20:20,PEPE,kPEPE,0.0033965,2.944,1.472,1.472,1.472,859954,0.00125,15.44
2026-09-02 20:20,WIF,WIF,0.19696999999999998,2.031,1.015,1.523,3.046,24855,0.00125,14.53
2026-09-02 20:20,BONK,kBONK,0.002953,6.773,3.386,3.386,3.386,136678,0.00125,19.27
2026-09-02 20:20,TRUMP,TRUMP,2.17485,1.379,0.69,1.609,1.609,93667,-0.000167,10.38
2026-09-02 20:25,BTC,BTC,77439.5,0.129,0.065,0.065,0.065,4820894,0.00125,12.63
2026-09-02 20:25,ETH,ETH,2396.3500000000004,0.417,0.209,0.209,0.209,6947409,0.00125,12.92
2026-09-02 20:25,SOL,SOL,99.48349999999999,0.101,0.05,0.05,0.05,285068,0.001037,12.0
2026-09-02 20:25,XRP,XRP,1.34175,0.745,0.373,0.373,0.373,2064168,0.00125,13.25
2026-09-02 20:25,AVAX,AVAX,7.1666,1.116,0.558,0.698,0.698,32422,-0.001672,10.12
2026-09-02 20:25,LINK,LINK,11.1455,0.897,0.449,1.346,1.346,416821,0.00125,13.4
2026-09-02 20:25,LTC,LTC,49.56,0.404,0.202,0.202,0.807,66695,0.000801,11.64
2026-09-02 20:25,ADA,ADA,0.197215,0.507,0.254,0.254,0.254,160622,0.001014,12.35
2026-09-02 20:25,DOT,DOT,0.85754,1.166,0.583,0.7,0.7,30748,-0.00192,10.17
2026-09-02 20:25,UNI,UNI,5.82245,1.202,0.601,0.601,1.288,27108,0.00125,13.7
2026-09-02 20:25,AAVE,AAVE,127.085,2.361,1.18,1.967,1.967,146762,0.00125,14.86
2026-09-02 20:25,ARB,ARB,0.124395,2.412,1.206,1.206,1.206,46392,0.00125,14.91
2026-09-02 20:25,POL,POL,0.09153449999999999,2.513,1.256,1.256,1.256,10509,0.00125,15.01
2026-09-02 20:25,RENDER,RENDER,1.4114499999999999,6.376,3.188,3.897,3.897,29844,0.00125,18.88
2026-09-02 20:25,DOGE,DOGE,0.0816035,0.123,0.306,0.797,1.409,63618,0.00125,13.11
2026-09-02 20:25,SHIB,kSHIB,0.005176,3.864,3.864,3.864,5.796,138668,0.00125,20.23
2026-09-02 20:25,PEPE,kPEPE,0.0033994999999999997,2.942,1.471,1.471,1.471,854426,0.00125,15.44
2026-09-02 20:25,WIF,WIF,0.197135,2.536,1.268,1.268,3.297,22865,0.00125,15.04
2026-09-02 20:25,BONK,kBONK,0.0029545,3.385,1.692,5.077,5.077,168020,0.00125,15.88
2026-09-02 20:25,TRUMP,TRUMP,2.17565,1.379,0.689,0.689,0.689,97881,-0.000307,10.38
2026-09-02 20:30,BTC,BTC,77434.5,0.129,0.065,0.065,0.065,3087777,0.00125,12.63
2026-09-02 20:30,ETH,ETH,2396.45,0.417,0.209,0.209,0.209,10991471,0.00125,12.92
2026-09-02 20:30,SOL,SOL,99.4285,0.101,0.05,0.05,0.251,487392,0.001104,12.19
2026-09-02 20:30,XRP,XRP,1.34175,0.745,0.373,0.373,0.373,2291832,0.00125,13.25
2026-09-02 20:30,AVAX,AVAX,7.1628,1.117,0.558,0.698,0.698,41702,-0.001525,10.12
2026-09-02 20:30,LINK,LINK,11.148499999999999,0.897,0.448,0.448,1.345,488956,0.00125,13.4
2026-09-02 20:30,LTC,LTC,49.566,2.421,1.211,1.412,2.421,94085,0.000826,13.73
2026-09-02 20:30,ADA,ADA,0.197165,0.507,0.254,0.254,0.254,187199,0.001175,12.8
2026-09-02 20:30,DOT,DOT,0.85718,0.933,0.467,0.467,0.467,19904,-0.001944,9.93
2026-09-02 20:30,UNI,UNI,5.8269,0.686,0.343,0.343,0.343,25338,0.00125,13.19
2026-09-02 20:30,AAVE,AAVE,127.035,2.362,1.968,2.755,2.755,151571,0.00125,16.44
2026-09-02 20:30,ARB,ARB,0.124345,2.413,1.206,1.206,1.206,47409,0.00125,14.91
2026-09-02 20:30,POL,POL,0.091422,0.875,1.641,1.75,1.86,9550,0.00125,15.78
2026-09-02 20:30,RENDER,RENDER,1.4104,1.418,4.254,4.963,8.508,18683,0.00125,21.01
2026-09-02 20:30,DOGE,DOGE,0.0815395,0.123,0.552,1.165,1.165,20138,0.00125,13.6
2026-09-02 20:30,SHIB,kSHIB,0.005174,3.865,1.933,1.933,3.865,155669,0.00125,16.37
2026-09-02 20:30,PEPE,kPEPE,0.0033975,2.943,1.472,1.472,1.472,855191,0.00125,15.44
2026-09-02 20:30,WIF,WIF,0.19715,1.014,0.507,1.014,1.014,24322,0.00125,13.51
2026-09-02 20:30,BONK,kBONK,0.00295,6.78,3.39,3.39,3.39,220438,0.00125,19.28
2026-09-02 20:30,TRUMP,TRUMP,2.17765,1.378,0.689,0.689,1.148,75707,-0.000385,10.38
2026-09-02 20:35,BTC,BTC,77396.5,0.129,0.065,0.065,0.065,1815072,0.00125,12.63
2026-09-02 20:35,ETH,ETH,2395.8500000000004,0.417,0.209,0.209,0.209,12118890,0.00125,12.92
2026-09-02 20:35,SOL,SOL,99.4235,0.101,0.05,0.05,0.05,717031,0.001088,12.15
2026-09-02 20:35,XRP,XRP,1.3402500000000002,0.746,0.373,0.373,0.373,2331432,0.00125,13.25
2026-09-02 20:35,AVAX,AVAX,7.167,1.116,0.558,0.698,1.116,43694,-0.001408,10.12
2026-09-02 20:35,LINK,LINK,11.148499999999999,0.897,0.448,0.448,1.345,475393,0.00125,13.4
2026-09-02 20:35,LTC,LTC,49.591,1.21,0.605,0.605,0.807,51932,0.000824,12.52
2026-09-02 20:35,ADA,ADA,0.19701000000000002,1.015,0.508,1.015,1.015,180813,0.001179,13.32
2026-09-02 20:35,DOT,DOT,0.85966,2.094,1.047,1.745,1.861,25098,-0.001795,11.09
2026-09-02 20:35,UNI,UNI,5.820399999999999,0.687,0.344,0.515,0.515,43323,0.00125,13.19
2026-09-02 20:35,AAVE,AAVE,127.11,1.573,0.787,1.573,2.36,99887,0.00125,14.07
2026-09-02 20:35,ARB,ARB,0.126075,3.966,1.983,1.983,1.983,40757,0.00125,16.47
2026-09-02 20:35,POL,POL,0.091674,1.963,0.982,1.091,1.091,10546,0.00125,14.46
2026-09-02 20:35,RENDER,RENDER,1.4116,4.25,2.125,2.834,3.542,20711,0.00125,16.75
2026-09-02 20:35,DOGE,DOGE,0.0815305,0.123,0.061,0.061,0.061,111056,0.00125,12.62
2026-09-02 20:35,SHIB,kSHIB,0.005177,3.863,1.932,1.932,1.932,137785,0.00125,16.36
2026-09-02 20:35,PEPE,kPEPE,0.003398,5.886,2.943,2.943,2.943,868734,0.00125,18.39
2026-09-02 20:35,WIF,WIF,0.19733499999999998,1.52,0.76,1.267,3.294,23438,0.00125,14.02
2026-09-02 20:35,BONK,kBONK,0.0029560000000000003,6.766,3.383,3.383,3.383,142418,0.00125,19.27
2026-09-02 20:35,TRUMP,TRUMP,2.181,2.751,1.376,2.293,3.21,115944,-0.000576,11.75
2026-09-02 20:40,BTC,BTC,77281.5,0.129,0.065,0.065,0.065,2889835,0.00125,12.63
2026-09-02 20:40,ETH,ETH,2391.45,0.418,0.209,0.209,0.209,7386548,0.00125,12.92
2026-09-02 20:40,SOL,SOL,99.1725,0.101,0.05,0.05,0.05,504852,0.001027,11.98
2026-09-02 20:40,XRP,XRP,1.33725,0.748,0.374,0.374,0.374,2090758,0.00125,13.25
2026-09-02 20:40,AVAX,AVAX,7.15435,1.258,0.629,0.769,0.769,58692,-0.001346,10.26
2026-09-02 20:40,LINK,LINK,11.1175,0.899,0.45,1.349,1.349,231560,0.00125,13.4
2026-09-02 20:40,LTC,LTC,49.522000000000006,0.808,0.404,0.404,0.404,67045,0.000921,12.39
2026-09-02 20:40,ADA,ADA,0.19649499999999998,1.527,0.763,0.763,0.763,134851,0.001115,13.65
2026-09-02 20:40,DOT,DOT,0.8581049999999999,0.583,0.291,0.408,0.408,19387,-0.001731,9.58
2026-09-02 20:40,UNI,UNI,5.80435,1.206,0.603,0.603,1.12,26159,0.00125,13.71
2026-09-02 20:40,AAVE,AAVE,126.905,2.364,1.182,1.97,1.97,112997,0.00125,14.86
2026-09-02 20:40,ARB,ARB,0.125225,3.993,1.996,3.594,4.392,47262,0.00125,16.49
2026-09-02 20:40,POL,POL,0.091505,1.749,0.874,1.093,3.716,7534,0.00125,14.25
2026-09-02 20:40,RENDER,RENDER,1.4078,2.841,1.421,2.131,3.552,22611,0.00125,15.34
2026-09-02 20:40,DOGE,DOGE,0.0813165,0.123,0.061,0.061,0.061,130770,0.00125,12.62
2026-09-02 20:40,SHIB,kSHIB,0.0051675,1.935,2.903,2.903,2.903,143229,0.00125,18.31
2026-09-02 20:40,PEPE,kPEPE,0.0033935,2.947,1.473,1.473,1.473,833056,0.00125,15.45
2026-09-02 20:40,WIF,WIF,0.197075,2.537,1.269,2.283,2.791,25862,0.00125,15.04
2026-09-02 20:40,BONK,kBONK,0.0029519999999999998,6.775,3.388,3.388,3.388,177864,0.00125,19.28
2026-09-02 20:40,TRUMP,TRUMP,2.16745,0.461,0.231,1.153,1.153,76462,-0.000835,9.46
2026-09-02 20:45,BTC,BTC,77303.5,0.129,0.065,0.065,0.065,2673924,0.00125,12.63
2026-09-02 20:45,ETH,ETH,2392.3500000000004,0.418,0.209,0.209,0.209,7362490,0.00125,12.92
2026-09-02 20:45,SOL,SOL,99.2985,0.101,0.05,0.05,0.05,232249,0.001077,12.12
2026-09-02 20:45,XRP,XRP,1.3390499999999999,0.747,0.373,0.373,0.373,2065441,0.00125,13.25
2026-09-02 20:45,AVAX,AVAX,7.16555,0.698,0.349,0.488,0.488,37958,-0.001328,9.7
2026-09-02 20:45,LINK,LINK,11.131499999999999,0.898,0.449,1.348,2.246,496169,0.00125,13.4
2026-09-02 20:45,LTC,LTC,49.599999999999994,0.806,0.403,0.605,0.605,51651,0.001023,12.67
2026-09-02 20:45,ADA,ADA,0.196895,0.508,0.254,0.254,0.254,183083,0.001148,12.72
2026-09-02 20:45,DOT,DOT,0.858385,2.446,1.223,1.34,1.689,18389,-0.001654,11.45
2026-09-02 20:45,UNI,UNI,5.81985,0.172,0.086,1.632,1.632,28268,0.00125,12.67
2026-09-02 20:45,AAVE,AAVE,127.00999999999999,1.575,0.787,1.575,1.575,129066,0.00125,14.07
2026-09-02 20:45,ARB,ARB,0.124235,4.025,2.012,2.817,2.817,71877,0.00125,16.52
2026-09-02 20:45,POL,POL,0.0914585,1.64,0.82,0.929,0.929,9012,0.00125,14.14
2026-09-02 20:45,RENDER,RENDER,1.4097499999999998,3.547,1.773,2.483,4.611,21925,0.00125,16.05
2026-09-02 20:45,DOGE,DOGE,0.0814025,0.123,0.061,0.061,0.061,82870,0.00125,12.62
2026-09-02 20:45,SHIB,kSHIB,0.0051705,1.934,0.967,2.901,2.901,138975,0.00125,14.43
2026-09-02 20:45,PEPE,kPEPE,0.0034015,2.94,4.41,4.41,4.41,1208489,0.00125,21.32
2026-09-02 20:45,WIF,WIF,0.197695,1.517,1.77,1.77,1.77,23024,0.00125,16.04
2026-09-02 20:45,BONK,kBONK,0.002953,6.773,3.386,3.386,6.773,215858,0.00125,19.27
2026-09-02 20:45,TRUMP,TRUMP,2.17015,1.382,0.691,0.691,0.691,92028,-0.000895,10.38
2026-09-02 20:50,BTC,BTC,77352.5,0.129,0.065,0.065,0.065,3533816,0.00125,12.63
2026-09-02 20:50,ETH,ETH,2393.95,0.418,0.209,0.209,0.209,6713784,0.00125,12.92
2026-09-02 20:50,SOL,SOL,99.4395,0.101,0.05,0.05,0.05,289511,0.001113,12.22
2026-09-02 20:50,XRP,XRP,1.34105,0.746,0.373,0.373,0.373,2165153,0.00125,13.25
2026-09-02 20:50,AVAX,AVAX,7.1671499999999995,0.698,0.349,0.907,1.046,47332,-0.00123,9.7
2026-09-02 20:50,LINK,LINK,11.1405,0.898,0.449,1.346,1.346,250068,0.00125,13.4
2026-09-02 20:50,LTC,LTC,49.649,0.806,0.403,0.403,1.208,62024,0.001144,13.01
2026-09-02 20:50,ADA,ADA,0.197015,0.508,0.254,0.761,0.761,166686,0.001199,12.86
2026-09-02 20:50,DOT,DOT,0.8598,0.465,0.233,0.349,0.349,23268,-0.001394,9.47
2026-09-02 20:50,UNI,UNI,5.82815,0.515,0.257,0.429,1.115,24300,0.00125,13.01
2026-09-02 20:50,AAVE,AAVE,127.25,1.572,0.786,1.572,2.358,108639,0.00125,14.07
2026-09-02 20:50,ARB,ARB,0.124365,0.804,0.402,0.402,5.227,54572,0.00125,13.3
2026-09-02 20:50,POL,POL,0.091203,2.412,1.206,1.316,1.316,9178,0.00125,14.91
2026-09-02 20:50,RENDER,RENDER,1.4116,4.25,2.125,2.834,3.542,15950,0.00125,16.75
2026-09-02 20:50,DOGE,DOGE,0.0814755,0.123,0.061,0.552,0.552,69015,0.00125,12.62
2026-09-02 20:50,SHIB,kSHIB,0.0051785,1.931,0.966,2.897,2.897,154419,0.00125,14.43
2026-09-02 20:50,PEPE,kPEPE,0.0034035000000000003,2.938,1.469,1.469,1.469,859699,0.00125,15.44
2026-09-02 20:50,WIF,WIF,0.19785999999999998,2.022,1.011,1.516,2.527,19956,0.00125,14.52
2026-09-02 20:50,BONK,kBONK,0.0029555,3.384,1.692,1.692,5.075,176360,0.00125,15.88
2026-09-02 20:50,TRUMP,TRUMP,2.1775,1.837,0.918,1.378,1.378,76102,-0.000735,10.84
2026-09-02 20:55,BTC,BTC,77346.5,0.129,0.065,0.065,0.065,3621985,0.00125,12.63
2026-09-02 20:55,ETH,ETH,2394.75,0.418,0.209,0.209,0.209,8155674,0.00125,12.92
2026-09-02 20:55,SOL,SOL,99.4465,0.101,0.05,0.05,0.05,268354,0.001138,12.29
2026-09-02 20:55,XRP,XRP,1.34185,0.745,0.373,0.373,0.373,2074006,0.00125,13.25
2026-09-02 20:55,AVAX,AVAX,7.174250000000001,0.697,0.348,0.488,0.488,43636,-0.001194,9.7
2026-09-02 20:55,LINK,LINK,11.1395,0.898,0.449,0.449,0.449,246081,0.00125,13.4
2026-09-02 20:55,LTC,LTC,49.738,0.402,0.201,0.201,0.201,39842,0.001172,12.68
2026-09-02 20:55,ADA,ADA,0.197085,0.507,1.268,1.268,1.268,154563,0.00125,15.04
2026-09-02 20:55,DOT,DOT,0.8600399999999999,0.93,0.465,0.581,1.046,30105,-0.001277,9.93
2026-09-02 20:55,UNI,UNI,5.8168500000000005,0.172,0.086,0.258,0.946,22758,0.00125,12.67
2026-09-02 20:55,AAVE,AAVE,127.245,0.786,0.393,1.179,1.179,103469,0.00125,13.29
2026-09-02 20:55,ARB,ARB,0.12415999999999999,1.611,0.805,1.611,1.611,45795,0.00125,14.11
2026-09-02 20:55,POL,POL,0.091141,2.194,1.097,4.169,4.279,8618,0.00125,14.69
2026-09-02 20:55,RENDER,RENDER,1.4125,4.248,2.124,3.54,4.248,16842,0.00125,16.75
2026-09-02 20:55,DOGE,DOGE,0.0814895,0.123,0.307,0.92,1.043,13963,0.00125,13.11
2026-09-02 20:55,SHIB,kSHIB,0.005182,3.86,1.93,1.93,3.86,131212,0.00125,16.36
2026-09-02 20:55,PEPE,kPEPE,0.0034055,2.936,1.468,1.468,1.468,878796,0.00125,15.44
2026-09-02 20:55,WIF,WIF,0.19799,2.02,1.01,1.515,3.03,23596,0.00125,14.52
2026-09-02 20:55,BONK,kBONK,0.0029560000000000003,6.766,3.383,3.383,6.766,222068,0.00125,19.27
2026-09-02 20:55,TRUMP,TRUMP,2.1763500000000002,0.459,0.23,1.608,2.527,95538,-0.000671,9.46
2026-09-02 21:00,BTC,BTC,77327.5,0.129,0.065,0.065,0.065,2517566,0.00125,12.63
2026-09-02 21:00,ETH,ETH,2394.05,0.418,0.209,0.209,0.209,10703638,0.00125,12.92
2026-09-02 21:00,SOL,SOL,99.4265,0.101,0.05,0.05,0.05,606536,0.001004,11.91
2026-09-02 21:00,XRP,XRP,1.3407499999999999,0.746,0.373,0.373,0.373,1923001,0.000754,11.86
2026-09-02 21:00,AVAX,AVAX,7.1724499999999995,0.139,0.07,1.046,1.185,27420,-0.000545,9.14
2026-09-02 21:00,LINK,LINK,11.125499999999999,0.899,0.449,1.348,2.247,391890,0.00125,13.4
2026-09-02 21:00,LTC,LTC,49.6905,1.006,0.503,0.704,0.704,60898,0.001007,12.82
2026-09-02 21:00,ADA,ADA,0.19689,1.016,0.508,0.508,1.016,236685,0.00125,13.52
2026-09-02 21:00,DOT,DOT,0.85896,1.863,0.931,1.048,2.561,27429,-0.001057,10.86
2026-09-02 21:00,UNI,UNI,5.8020499999999995,1.206,0.603,0.776,0.776,31366,0.00125,13.71
2026-09-02 21:00,AAVE,AAVE,127.00999999999999,1.575,0.787,1.575,2.362,143746,0.00125,14.07
2026-09-02 21:00,ARB,ARB,0.124355,0.804,0.402,0.402,0.402,76624,0.00125,13.3
2026-09-02 21:00,POL,POL,0.0910865,2.745,1.372,1.482,2.47,7502,0.00125,15.24
2026-09-02 21:00,RENDER,RENDER,1.41085,3.544,1.772,1.772,6.025,10562,0.00125,16.04
2026-09-02 21:00,DOGE,DOGE,0.0814215,0.123,0.061,0.061,0.061,100747,0.00125,12.62
2026-09-02 21:00,SHIB,kSHIB,0.00517,3.868,1.934,1.934,3.868,158833,0.00125,16.37
2026-09-02 21:00,PEPE,kPEPE,0.0034025,2.939,1.47,1.47,1.47,849389,0.00125,15.44
2026-09-02 21:00,WIF,WIF,0.197625,1.518,0.759,1.265,3.289,19976,0.002051,16.26
2026-09-02 21:00,BONK,kBONK,0.002948,6.784,3.392,3.392,3.392,183384,0.00125,19.28
2026-09-02 21:00,TRUMP,TRUMP,2.1750999999999996,0.919,0.46,1.379,1.379,111108,0.000626,11.67
2026-09-02 21:05,BTC,BTC,77341.5,0.129,0.065,0.065,0.065,3872630,0.00125,12.63
2026-09-02 21:05,ETH,ETH,2394.3500000000004,0.418,0.209,0.209,0.209,10814319,0.00125,12.92
2026-09-02 21:05,SOL,SOL,99.4235,0.101,0.05,0.05,0.05,465051,0.00125,12.6
2026-09-02 21:05,XRP,XRP,1.34055,0.746,0.373,0.373,0.373,2059229,0.00125,13.25
2026-09-02 21:05,AVAX,AVAX,7.17335,0.139,0.07,0.07,0.07,48554,-0.001216,9.14
2026-09-02 21:05,LINK,LINK,11.119499999999999,0.899,0.45,1.349,1.349,360375,0.00125,13.4
2026-09-02 21:05,LTC,LTC,49.757999999999996,0.804,0.402,0.603,0.603,39292,0.001172,13.08
2026-09-02 21:05,ADA,ADA,0.196745,1.525,0.762,0.762,0.762,277087,0.00125,14.02
2026-09-02 21:05,DOT,DOT,0.8585149999999999,1.048,0.524,0.524,0.524,29027,-0.000994,10.05
2026-09-02 21:05,UNI,UNI,5.80245,0.862,0.431,1.465,1.637,56747,0.00125,13.36
2026-09-02 21:05,AAVE,AAVE,126.985,0.787,0.394,0.394,0.394,105466,0.00125,13.29
2026-09-02 21:05,ARB,ARB,0.12387000000000001,1.615,0.807,1.615,1.615,66032,0.00125,14.11
2026-09-02 21:05,POL,POL,0.09129799999999999,2.41,1.205,1.314,1.314,8711,0.00125,14.91
2026-09-02 21:05,RENDER,RENDER,1.4107,4.253,2.127,2.835,2.835,11961,0.00125,16.75
2026-09-02 21:05,DOGE,DOGE,0.0813745,0.123,0.061,1.29,1.413,106288,0.00125,12.62
2026-09-02 21:05,SHIB,kSHIB,0.005167,3.871,1.935,1.935,3.871,142830,0.00125,16.37
2026-09-02 21:05,PEPE,kPEPE,0.0034035000000000003,2.938,1.469,1.469,1.469,840036,0.00125,15.44
2026-09-02 21:05,WIF,WIF,0.19765,1.012,0.506,0.506,2.53,25385,0.001573,14.41
2026-09-02 21:05,BONK,kBONK,0.002947,6.787,3.393,3.393,3.393,156140,0.00125,19.29
2026-09-02 21:05,TRUMP,TRUMP,2.1707,0.921,0.461,0.921,2.303,78016,0.000204,10.49
2026-09-02 21:10,BTC,BTC,77338.5,0.129,0.065,0.065,0.065,4661759,0.00125,12.63
2026-09-02 21:10,ETH,ETH,2395.05,0.418,0.209,0.209,0.209,7174886,0.00125,12.92
2026-09-02 21:10,SOL,SOL,99.5015,0.101,0.05,0.05,0.05,278824,0.001077,12.12
2026-09-02 21:10,XRP,XRP,1.34315,0.745,0.372,0.372,0.372,2183568,0.00125,13.24
2026-09-02 21:10,AVAX,AVAX,7.1746,0.558,0.279,0.418,0.836,63475,-0.001402,9.56
2026-09-02 21:10,LINK,LINK,11.125499999999999,0.899,0.449,1.348,1.348,347985,0.00125,13.4
2026-09-02 21:10,LTC,LTC,49.787,0.402,0.201,0.402,0.603,50574,0.000985,12.16
2026-09-02 21:10,ADA,ADA,0.196895,1.524,0.762,0.762,0.762,194768,0.00125,14.02
2026-09-02 21:10,DOT,DOT,0.86075,1.859,0.929,1.046,1.278,22023,-0.000824,10.86
2026-09-02 21:10,UNI,UNI,5.8216,0.344,0.172,0.172,0.515,33758,0.00125,12.84
